exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,walk_time,longest_idle_time,datauuid,day_time
,913,,600399,,0,2019-02-11 01:47:43.283,,2019-02-10 03:00:00.827,,,,60,60000,15,,,,744.3001,,37.119995,8a2765d6-9b5b-41db-a6cd-6e1a23579f1d.extra_data.json,591599,38100000,8a2765d6-9b5b-41db-a6cd-6e1a23579f1d,2019-02-10 00:00:00.000
,11713,,7184502,,0,2019-01-16 01:50:05.557,,2019-01-15 03:00:00.593,,,,60,927751,196,,,,9116.244,,482.85312,378681ef-4d78-4def-b213-e9321f267262.extra_data.json,7130287,21780000,378681ef-4d78-4def-b213-e9321f267262,2019-01-15 00:00:00.000
,7483,,4485405,,0,2018-06-05 03:36:34.869,,2018-06-04 04:00:00.788,,,,60,540000,121,,,,5754.0005,,312.00992,f40daa12-6cdd-4d80-a090-de24809b7b8f.extra_data.json,4431385,28860000,f40daa12-6cdd-4d80-a090-de24809b7b8f,2018-06-04 00:00:00.000
,1415,,923599,,0,2019-04-14 03:50:54.308,,2019-04-13 04:00:00.578,,,,60,60000,25,,,,1115.8,,56.38999,c8b9adb7-34c9-47db-b628-13d6c2df3a27.extra_data.json,918399,27600000,c8b9adb7-34c9-47db-b628-13d6c2df3a27,2019-04-13 00:00:00.000
,7868,,4780111,,0,2018-08-25 01:41:31.653,,2018-08-24 03:00:00.679,,,,60,360000,131,,,,6157.39,,343.7,fe3fcfb4-d666-4332-9ace-7d8f632f5d25.extra_data.json,4695624,23100000,fe3fcfb4-d666-4332-9ace-7d8f632f5d25,2018-08-24 00:00:00.000
,1508,,997292,,0,2019-02-26 02:05:35.961,,2019-02-25 03:00:00.688,,,,60,60000,26,,,,1267.75,,64.82001,dedf8b85-cb9f-4f2d-82ee-7535f0a9a602.extra_data.json,984492,43200000,dedf8b85-cb9f-4f2d-82ee-7535f0a9a602,2019-02-25 00:00:00.000
,5346,,3096174,,0,2018-07-29 03:58:20.349,,2018-07-28 04:00:01.616,,,,60,1147902,85,,,,4266.8037,,218.01013,607cfdee-1356-4869-b1c1-d1394d178ea0.extra_data.json,3089862,44640000,607cfdee-1356-4869-b1c1-d1394d178ea0,2018-07-28 00:00:00.000
,12959,,7556489,,0,2019-01-11 02:35:02.746,,2019-01-10 03:00:00.963,,,,60,2771795,208,,,,10233.031,,533.79596,322c227e-24db-4ddb-88a5-6b4426ad0f38.extra_data.json,7504728,18360000,322c227e-24db-4ddb-88a5-6b4426ad0f38,2019-01-10 00:00:00.000
,7320,,4370685,,0,2019-05-17 04:00:00.718,,2019-05-16 04:00:00.470,,,,60,812450,120,,,,5684.6846,,310.3213,579b85a4-f085-4382-8824-d5d416f2277e.extra_data.json,4355407,23880000,579b85a4-f085-4382-8824-d5d416f2277e,2019-05-16 00:00:00.000
,4413,,2745742,,0,2019-01-08 02:31:08.020,,2019-01-07 03:00:04.478,,,,60,180000,75,,,,3419.509,,186.2299,5e013cfb-8435-4de2-8976-1c67329af9fb.extra_data.json,2723212,22800000,5e013cfb-8435-4de2-8976-1c67329af9fb,2019-01-07 00:00:00.000
,1093,,669918,,0,2019-05-26 23:23:38.523,,2019-05-26 04:00:00.713,,,,60,120000,18,,,,837.14996,,42.53,8dcbfb19-831a-47b9-92fc-dde1e6599b76.extra_data.json,669518,24480000,8dcbfb19-831a-47b9-92fc-dde1e6599b76,2019-05-26 00:00:00.000
,5130,,2928089,,0,2018-04-07 03:00:03.016,,2018-04-06 03:00:00.684,,,,60,480000,80,,,,3982.9788,,230.97003,961e4961-1c51-4711-b18b-abd248921529.extra_data.json,2856080,24660000,961e4961-1c51-4711-b18b-abd248921529,2018-04-06 00:00:00.000
,10973,,6982055,,0,2019-01-03 13:29:00.112,,2018-12-31 03:00:00.917,,,,60,734346,193,,,,8738.247,,454.6899,c3c7de47-36d6-479d-a3cb-6b865a99ad47.extra_data.json,6909844,28080000,c3c7de47-36d6-479d-a3cb-6b865a99ad47,2018-12-31 00:00:00.000
,5628,,3398563,,0,2019-02-17 02:14:37.427,,2019-02-16 03:00:01.741,,,,60,782395,93,,,,4380.0205,,227.47,adb8c01e-569d-429d-9e94-3d28b7d8aa95.extra_data.json,3382013,33720000,adb8c01e-569d-429d-9e94-3d28b7d8aa95,2019-02-16 00:00:00.000
,6379,,3741919,,0,2018-08-07 02:47:40.554,,2018-08-06 04:00:00.575,,,,60,420000,101,,,,5168.769,,283.59995,d1478e79-bf24-46a5-89fb-86855053b5be.extra_data.json,3562892,27840000,d1478e79-bf24-46a5-89fb-86855053b5be,2018-08-06 00:00:00.000
,441,,286137,,0,2018-12-03 01:46:25.864,,2018-12-02 03:00:00.796,,,,60,42688,6,,,,366.87,,18.81,5c9e89f0-e85b-419c-bff3-b594cbef56e2.extra_data.json,274137,33960000,5c9e89f0-e85b-419c-bff3-b594cbef56e2,2018-12-02 00:00:00.000
,3349,,2190460,,0,2019-03-18 01:51:35.526,,2019-03-17 03:00:01.614,,,,60,120000,60,,,,2651.3394,,133.5,a65cb9c6-d659-47f1-ae42-ae42eca0c83e.extra_data.json,2167660,24540000,a65cb9c6-d659-47f1-ae42-ae42eca0c83e,2019-03-17 00:00:00.000
,2617,,1711071,,0,2018-12-09 02:46:10.637,,2018-12-08 03:00:01.461,,,,60,60000,45,,,,2203.3801,,114.41001,56ffe60c-6856-4a4e-adb0-5b783a1629cf.extra_data.json,1669471,30660000,56ffe60c-6856-4a4e-adb0-5b783a1629cf,2018-12-08 00:00:00.000
,10182,,6081021,,0,2019-05-11 04:03:08.378,,2019-05-10 04:00:03.497,,,,60,1145362,166,,,,7984.189,,425.26663,3921506d-88c3-4cfb-b284-2dfe6af16306.extra_data.json,6056007,29340000,3921506d-88c3-4cfb-b284-2dfe6af16306,2019-05-10 00:00:00.000
,2354,,1543212,,0,2018-06-27 23:56:02.084,,2018-06-27 04:00:03.359,,,,60,60000,41,,,,1905.1797,,96.73001,3d8cd84b-bd27-49d3-b07d-c919da75e1c1.extra_data.json,1538012,43320000,3d8cd84b-bd27-49d3-b07d-c919da75e1c1,2018-06-27 00:00:00.000
,6319,,3752829,,0,2018-11-18 02:19:40.500,,2018-11-17 03:00:00.900,,,,60,721672,103,,,,4894.732,,261.18,6249c7f6-7ea6-4b6d-bb29-becff24f130b.extra_data.json,3721953,39960000,6249c7f6-7ea6-4b6d-bb29-becff24f130b,2018-11-17 00:00:00.000
,6295,,3899560,,0,2019-03-01 00:20:05.934,,2019-02-28 03:00:01.631,,,,60,724338,106,,,,5052.675,,262.62598,064c265d-7aba-4dfe-83a6-9693512b3609.extra_data.json,3849470,40140000,064c265d-7aba-4dfe-83a6-9693512b3609,2019-02-28 00:00:00.000
,7677,,4503905,,0,2019-06-13 03:55:03.913,,2019-06-12 04:00:01.295,,,,60,480000,123,,,,5886.6597,,317.90988,6f5b11b9-8447-413c-a784-314871b2b277.extra_data.json,4490335,28200000,6f5b11b9-8447-413c-a784-314871b2b277,2019-06-12 00:00:00.000
,2479,,1441097,,0,2018-08-04 03:47:21.205,,2018-08-03 04:00:00.812,,,,60,703428,38,,,,2236.861,,123.270004,bd16ca10-171a-45e3-abd6-2ee5e581785b.extra_data.json,1425310,57540000,bd16ca10-171a-45e3-abd6-2ee5e581785b,2018-08-03 00:00:00.000
,10657,,6358210,,0,2019-04-16 03:30:04.094,,2019-04-15 04:00:00.717,,,,60,687396,175,,,,8275.565,,444.23895,bb35c1f0-95a3-4178-ae0c-74cf2e055249.extra_data.json,6316489,25860000,bb35c1f0-95a3-4178-ae0c-74cf2e055249,2019-04-15 00:00:00.000
,3012,,1875685,,0,2018-12-21 02:45:40.715,,2018-12-20 03:00:00.906,,,,60,240000,51,,,,2388.9294,,123.119995,fb3ec8d8-f25b-4d2d-bb69-eb3c04f9aa89.extra_data.json,1864085,25080000,fb3ec8d8-f25b-4d2d-bb69-eb3c04f9aa89,2018-12-20 00:00:00.000
,6564,,4109434,,0,2018-07-21 03:13:01.928,,2018-07-20 04:00:00.749,,,,60,674488,113,,,,5175.379,,266.48993,7872d594-92a7-4512-bf2e-d7f270da435a.extra_data.json,4087834,32280000,7872d594-92a7-4512-bf2e-d7f270da435a,2018-07-20 00:00:00.000
,9305,,5859502,,0,2018-12-16 02:43:54.137,,2018-12-15 03:00:00.977,,,,60,1827664,160,,,,7337.491,,384.80902,0d400fad-dfc6-4b44-acb7-4832ef0c1339.extra_data.json,5818115,23820000,0d400fad-dfc6-4b44-acb7-4832ef0c1339,2018-12-15 00:00:00.000
,5490,,3257448,,0,2019-01-25 02:44:04.030,,2019-01-24 03:00:01.037,,,,60,360000,90,,,,4317.821,,231.61998,a88a51f1-f724-484d-918c-d7e1a6fe0ab2.extra_data.json,3194949,21660000,a88a51f1-f724-484d-918c-d7e1a6fe0ab2,2019-01-24 00:00:00.000
,5003,,3000767,,0,2018-10-25 01:18:43.167,,2018-10-24 03:00:00.653,,,,60,360000,81,,,,3838.7896,,212.70998,fa065df2-d86d-49b7-9ca1-978c320bdcde.extra_data.json,2965146,28200000,fa065df2-d86d-49b7-9ca1-978c320bdcde,2018-10-24 00:00:00.000
,9687,,5609524,,0,2018-11-11 03:01:01.511,,2018-11-10 03:00:00.642,,,,60,1568773,155,,,,7732.448,,406.19888,a9af427a-b6d1-4401-bf1a-188afe28ab88.extra_data.json,5581154,24120000,a9af427a-b6d1-4401-bf1a-188afe28ab88,2018-11-10 00:00:00.000
,6953,,4178054,,0,2018-05-10 02:27:02.098,,2018-05-09 03:00:00.527,,,,60,663556,113,,,,5351.999,,293.30002,7fa599b4-5253-4634-872e-d3176a1825be.extra_data.json,4138661,27120000,7fa599b4-5253-4634-872e-d3176a1825be,2018-05-09 00:00:00.000
,12217,,7567667,,0,2019-02-16 03:00:03.411,,2019-02-15 03:00:01.591,,,,60,1695271,208,,,,9612.253,,501.31445,74a5bc8c-5b77-48bb-8089-39f74b145239.extra_data.json,7510480,31440000,74a5bc8c-5b77-48bb-8089-39f74b145239,2019-02-15 00:00:00.000
,0,,0,,0,2018-03-06 22:57:07.765,,2018-03-06 22:57:07.765,,,,-1,0,0,,,,0.0,,0.0,36920f33-4fe7-4076-ba5d-c212399bdefb.extra_data.json,0,-1,36920f33-4fe7-4076-ba5d-c212399bdefb,2018-03-01 00:00:00.000
,17877,,8822938,,0,2019-01-30 02:28:00.581,,2019-01-29 03:00:00.807,,,,60,1908063,243,,,,17190.27,,1060.4066,b359b16b-ce54-475a-b9b0-88d405d508d5.extra_data.json,5620169,26340000,b359b16b-ce54-475a-b9b0-88d405d508d5,2019-01-29 00:00:00.000
,499,,332032,,0,2019-04-29 04:00:02.083,,2019-04-28 04:00:01.838,,,,60,23745,8,,,,400.09003,,20.25,56e3eab5-7559-4f4d-8734-70c3eaf2cc68.extra_data.json,330832,24540000,56e3eab5-7559-4f4d-8734-70c3eaf2cc68,2019-04-28 00:00:00.000
,1069,,710620,,0,2018-12-30 02:32:02.009,,2018-12-29 03:00:00.798,,,,60,34017,18,,,,884.54,,44.800003,cd29ab3c-3bd2-4f17-9218-bd2fe5d10371.extra_data.json,707020,46440000,cd29ab3c-3bd2-4f17-9218-bd2fe5d10371,2018-12-29 00:00:00.000
,3848,,2333288,,0,2018-08-03 03:30:02.098,,2018-08-02 04:00:01.648,,,,60,300000,63,,,,3029.5505,,160.01003,367195bc-f3e2-45c3-8032-a9310390048e.extra_data.json,2319349,49980000,367195bc-f3e2-45c3-8032-a9310390048e,2018-08-02 00:00:00.000
,8713,,5222081,,0,2019-05-16 04:00:01.167,,2019-05-15 04:00:00.401,,,,60,420000,143,,,,6699.73,,363.36002,e20977f6-3270-4cc4-82cf-aef4ef878a09.extra_data.json,5199279,25560000,e20977f6-3270-4cc4-82cf-aef4ef878a09,2019-05-15 00:00:00.000
,7200,,4392319,,0,2018-11-15 02:01:21.819,,2018-11-14 03:00:00.871,,,,60,360000,120,,,,5616.419,,301.18002,f76c5488-e0e0-4af2-a0d8-ee344fdbe695.extra_data.json,4365163,20940000,f76c5488-e0e0-4af2-a0d8-ee344fdbe695,2018-11-14 00:00:00.000
,847,,537302,,0,2018-08-13 02:13:06.785,,2018-08-12 04:00:01.447,,,,60,60000,13,,,,686.07,,35.36,c6b1490d-4b2d-4c4f-b4b4-cba31296e16d.extra_data.json,530322,51300000,c6b1490d-4b2d-4c4f-b4b4-cba31296e16d,2018-08-12 00:00:00.000
,990,,658698,,0,2018-08-26 02:07:03.700,,2018-08-25 03:00:00.949,,,,60,60000,16,,,,806.30994,,40.459995,878821e6-0edd-4416-ad3e-91aaab76c5b5.extra_data.json,656298,35820000,878821e6-0edd-4416-ad3e-91aaab76c5b5,2018-08-25 00:00:00.000
,9206,,5698862,,0,2019-03-13 02:17:28.450,,2019-03-12 03:00:00.813,,,,60,360000,156,,,,7155.1016,,386.9498,42728fe0-d624-4b9d-ab5a-7c8883141783.extra_data.json,5619667,24480000,42728fe0-d624-4b9d-ab5a-7c8883141783,2019-03-12 00:00:00.000
,7222,,4276213,,0,2019-04-03 02:54:03.896,,2019-04-02 03:00:00.832,,,,60,420000,116,,,,5598.6807,,307.53,bcd4d8fa-9607-4980-8af4-b2599d9a1e0d.extra_data.json,4190479,16260000,bcd4d8fa-9607-4980-8af4-b2599d9a1e0d,2019-04-02 00:00:00.000
,12227,,7166072,,0,2019-04-09 02:31:16.015,,2019-04-08 04:00:00.375,,,,60,831952,196,,,,9967.997,,541.8298,04861166-ce3c-4f92-90ca-a840e3684d98.extra_data.json,6815142,22260000,04861166-ce3c-4f92-90ca-a840e3684d98,2019-04-08 00:00:00.000
,5941,,3480024,,0,2018-05-04 10:11:28.163,,2018-05-03 03:00:04.364,,,,60,669156,95,,,,4611.8926,,261.529,7e1ba539-78c4-494a-a667-e5645ec188de.extra_data.json,3425503,29160000,7e1ba539-78c4-494a-a667-e5645ec188de,2018-05-03 00:00:00.000
,9545,,6113486,,0,2019-02-05 01:39:04.652,,2019-02-04 03:00:01.961,,,,60,180000,168,,,,7757.599,,402.80997,d093570f-4457-40e4-bef3-67a95c86f5f6.extra_data.json,5987441,33480000,d093570f-4457-40e4-bef3-67a95c86f5f6,2019-02-04 00:00:00.000
,0,,0,,0,2018-03-06 22:57:07.733,,2018-03-06 22:57:07.733,,,,-1,0,0,,,,0.0,,0.0,b265ffaf-6e49-4429-8ab8-04f8f7a33701.extra_data.json,0,-1,b265ffaf-6e49-4429-8ab8-04f8f7a33701,2018-02-28 00:00:00.000
,453,,301083,,0,2018-04-21 23:33:05.773,,2018-04-21 03:00:03.144,,,,60,28014,6,,,,370.7,,18.67,9d6cfafc-d91f-4fdd-867a-50aee77f2c2d.extra_data.json,299483,37140000,9d6cfafc-d91f-4fdd-867a-50aee77f2c2d,2018-04-21 00:00:00.000
,2381,,1567855,,0,2018-05-07 10:31:10.031,,2018-05-06 03:00:00.571,,,,60,60000,41,,,,1928.71,,98.78001,c51e09fb-572a-4324-ad3b-0ab6b78dac48.extra_data.json,1548348,38460000,c51e09fb-572a-4324-ad3b-0ab6b78dac48,2018-05-06 00:00:00.000
,15516,,8000875,,0,2018-04-08 03:43:13.634,,2018-04-07 03:00:01.919,,,,60,2146527,221,,,,14203.217,,944.0613,37a130f5-1c20-4523-aba8-032029852a33.extra_data.json,5413685,38400000,37a130f5-1c20-4523-aba8-032029852a33,2018-04-07 00:00:00.000
,1961,,1242067,,0,2018-03-18 02:55:17.268,,2018-03-17 03:00:00.675,,,,60,180000,33,,,,1559.8099,,81.11001,0b1f39de-47ee-4f5f-b2c9-3f9882685aa1.extra_data.json,1232532,19440000,0b1f39de-47ee-4f5f-b2c9-3f9882685aa1,2018-03-17 00:00:00.000
,3056,,1903632,,0,2018-04-02 14:28:39.941,,2018-04-01 03:00:00.555,,,,60,240000,51,,,,2452.8494,,128.21004,9ad8946b-a100-4033-a2eb-b139adbb5182.extra_data.json,1876992,34560000,9ad8946b-a100-4033-a2eb-b139adbb5182,2018-04-01 00:00:00.000
,4983,,2959889,,0,2018-08-18 02:32:38.633,,2018-08-17 03:00:00.783,,,,60,420000,80,,,,3875.02,,213.38997,2187b171-4528-4aa4-b589-7a1723fc600d.extra_data.json,2926577,25980000,2187b171-4528-4aa4-b589-7a1723fc600d,2018-08-17 00:00:00.000
,1757,,1121175,,0,2018-08-27 02:10:04.255,,2018-08-26 03:00:01.619,,,,60,240000,30,,,,1387.7598,,71.48,6c8d7f83-cdb9-4d69-95df-b6f12e54f0ea.extra_data.json,1110375,34440000,6c8d7f83-cdb9-4d69-95df-b6f12e54f0ea,2018-08-26 00:00:00.000
,0,,0,,0,2018-03-06 22:57:07.857,,2018-03-06 22:57:07.857,,,,-1,0,0,,,,0.0,,0.0,82e2fc0a-67d8-4057-aba2-9ecd5d0684e0.extra_data.json,0,-1,82e2fc0a-67d8-4057-aba2-9ecd5d0684e0,2018-03-04 00:00:00.000
,8863,,5400402,,0,2019-03-26 23:20:33.977,,2019-03-26 03:00:00.319,,,,60,540000,148,,,,7060.66,,379.78995,9679312e-c1cd-4e27-822e-77684c53252f.extra_data.json,5226886,23520000,9679312e-c1cd-4e27-822e-77684c53252f,2019-03-26 00:00:00.000
,1728,,1140532,,0,2018-12-07 01:15:08.733,,2018-12-06 03:00:00.499,,,,60,120000,30,,,,1464.1699,,75.15,238c29f1-38da-4221-8624-355b99491a77.extra_data.json,1124532,36180000,238c29f1-38da-4221-8624-355b99491a77,2018-12-06 00:00:00.000
,18010,,11194348,,0,2019-02-23 03:00:01.345,,2019-02-22 03:00:01.329,,,,60,1280151,310,,,,13882.153,,729.1131,4c8ace78-55a0-4ebe-9ada-81070ddfa9c5.extra_data.json,11169651,32700000,4c8ace78-55a0-4ebe-9ada-81070ddfa9c5,2019-02-22 00:00:00.000
,12784,,7879398,,0,2019-06-08 01:27:45.459,,2019-06-07 04:00:00.434,,,,60,694481,216,,,,9882.599,,527.8021,29895188-6a91-446a-b22d-f937a16a3a23.extra_data.json,7835976,24540000,29895188-6a91-446a-b22d-f937a16a3a23,2019-06-07 00:00:00.000
,6042,,3785939,,0,2018-06-02 03:59:07.609,,2018-06-01 04:00:00.674,,,,60,768929,103,,,,4645.82,,258.142,a1782095-d0c7-419f-b874-3d072278729a.extra_data.json,3762154,27900000,a1782095-d0c7-419f-b874-3d072278729a,2018-06-01 00:00:00.000
,10651,,6509811,,0,2019-05-18 03:49:20.952,,2019-05-17 04:00:00.382,,,,60,540000,180,,,,8279.812,,449.16006,a60b72ec-2e5d-4c86-9c08-ea32989199a9.extra_data.json,6435964,25260000,a60b72ec-2e5d-4c86-9c08-ea32989199a9,2019-05-17 00:00:00.000
,5750,,3503520,,0,2018-06-03 03:08:29.878,,2018-06-02 04:00:02.495,,,,60,420000,96,,,,4598.8306,,238.63998,7230f657-0b2d-4eb1-85e2-55ed5b185847.extra_data.json,3427145,31680000,7230f657-0b2d-4eb1-85e2-55ed5b185847,2018-06-02 00:00:00.000
,8190,,4846518,,0,2019-05-25 02:38:20.505,,2019-05-24 04:00:00.296,,,,60,680921,133,,,,6337.2207,,342.23,b79c5c4c-99c0-4ed8-94d0-417cc860146b.extra_data.json,4805215,21240000,b79c5c4c-99c0-4ed8-94d0-417cc860146b,2019-05-24 00:00:00.000
,6438,,3965911,,0,2019-05-04 03:54:08.405,,2019-05-03 04:00:00.796,,,,60,600000,108,,,,4999.2993,,268.52,8d83f8b2-9930-4ee6-a428-c702fded77ed.extra_data.json,3931478,22680000,8d83f8b2-9930-4ee6-a428-c702fded77ed,2019-05-03 00:00:00.000
,12205,,7248196,,0,2019-03-19 03:00:00.659,,2019-03-18 03:00:01.701,,,,60,629065,198,,,,9691.781,,520.9569,3b3c3a81-c66f-4755-88d5-85fab47d6c7a.extra_data.json,7129256,19800000,3b3c3a81-c66f-4755-88d5-85fab47d6c7a,2019-03-18 00:00:00.000
,7795,,4660933,,0,2018-03-09 02:48:35.577,,2018-03-08 03:00:00.828,,,,60,420000,128,,,,5994.571,,349.46,6c9ca03e-4f1b-4e6b-83a5-1f51ff1dc069.extra_data.json,4575853,31380000,6c9ca03e-4f1b-4e6b-83a5-1f51ff1dc069,2018-03-08 00:00:00.000
,9834,,5778314,,0,2019-03-17 03:15:03.453,,2019-03-16 03:00:01.837,,,,60,1702160,158,,,,8010.1123,,424.24393,b6866eeb-4aff-4615-81e7-5cc13dd3f8ba.extra_data.json,5729691,37080000,b6866eeb-4aff-4615-81e7-5cc13dd3f8ba,2019-03-16 00:00:00.000
,7065,,4032979,,0,2018-04-12 01:28:34.194,,2018-04-11 03:00:00.781,,,,60,480000,110,,,,5444.6484,,312.28998,c5cdcc26-4f7d-4467-a889-192b1a1249fe.extra_data.json,3946585,25500000,c5cdcc26-4f7d-4467-a889-192b1a1249fe,2018-04-11 00:00:00.000
,475,,316291,,0,2018-09-10 02:45:34.951,,2018-09-09 03:00:00.943,,,,60,24012,8,,,,373.87,,17.66,b2186704-22bc-4be4-b6f4-0a04495478c6.extra_data.json,315491,43020000,b2186704-22bc-4be4-b6f4-0a04495478c6,2018-09-09 00:00:00.000
,7244,,4470120,,0,2018-11-09 02:50:36.353,,2018-11-08 03:00:02.301,,,,60,724434,123,,,,5546.3423,,302.01328,6fc3fbce-12f3-4360-9ce7-7cf53af7ba5c.extra_data.json,4440531,31620000,6fc3fbce-12f3-4360-9ce7-7cf53af7ba5c,2018-11-08 00:00:00.000
,1450,,896396,,0,2018-03-19 00:37:22.074,,2018-03-18 03:00:00.624,,,,60,360000,23,,,,1149.7001,,58.93,0cb9e9cc-886d-46f9-af34-aa758db08aa8.extra_data.json,885596,35280000,0cb9e9cc-886d-46f9-af34-aa758db08aa8,2018-03-18 00:00:00.000
,1095,,720753,,0,2018-07-23 03:47:50.022,,2018-07-22 04:00:01.182,,,,60,49358,18,,,,874.24005,,46.88999,764442c4-e4da-42c4-85b9-3204f80d2b2a.extra_data.json,706353,42840000,764442c4-e4da-42c4-85b9-3204f80d2b2a,2018-07-22 00:00:00.000
,11436,,7036274,,0,2019-05-09 03:46:17.780,,2019-05-08 04:00:00.493,,,,60,841135,193,,,,8733.359,,467.70294,f31bd697-b65d-4b79-846c-014ea1909e8d.extra_data.json,7012739,17280000,f31bd697-b65d-4b79-846c-014ea1909e8d,2019-05-08 00:00:00.000
,6571,,3963948,,0,2018-04-01 00:54:27.612,,2018-03-31 03:00:01.741,,,,60,1145704,108,,,,5325.2075,,280.79465,4b7801e4-70e2-489c-be4f-213fadd7f0b8.extra_data.json,3854348,25920000,4b7801e4-70e2-489c-be4f-213fadd7f0b8,2018-03-31 00:00:00.000
,1613,,1051071,,0,2019-02-10 02:52:06.467,,2019-02-09 03:00:01.381,,,,60,240000,28,,,,1268.36,,64.369995,35848008-cc49-47ed-be79-e40d9965bc51.extra_data.json,1049071,38400000,35848008-cc49-47ed-be79-e40d9965bc51,2019-02-09 00:00:00.000
,10784,,6370222,,0,2019-06-20 03:26:52.591,,2019-06-19 04:00:02.100,,,,60,480000,175,,,,8335.828,,446.8801,0c6bc350-c20b-44fe-ac31-ac7d020e2f92.extra_data.json,6338782,24180000,0c6bc350-c20b-44fe-ac31-ac7d020e2f92,2019-06-19 00:00:00.000
,9542,,5485887,,0,2018-09-12 13:08:13.690,,2018-09-11 03:00:01.105,,,,60,860700,150,,,,7555.4463,,394.86462,53878c62-d91d-41ea-8a29-9003307509fb.extra_data.json,5441366,24780000,53878c62-d91d-41ea-8a29-9003307509fb,2018-09-11 00:00:00.000
,5076,,3027309,,0,2018-08-22 02:17:18.743,,2018-08-21 03:00:00.601,,,,60,420000,81,,,,3940.71,,241.47,87c0bc24-b561-4691-a25d-bfe2268af121.extra_data.json,2991478,31800000,87c0bc24-b561-4691-a25d-bfe2268af121,2018-08-21 00:00:00.000
,1293,,839262,,0,2019-06-03 03:42:39.483,,2019-06-02 04:00:00.357,,,,60,180000,21,,,,1015.25,,51.61,1bf9a693-cdfd-4c4c-994b-87b9560305fe.extra_data.json,837321,35400000,1bf9a693-cdfd-4c4c-994b-87b9560305fe,2019-06-02 00:00:00.000
,5377,,3145159,,0,2018-06-27 00:02:42.872,,2018-06-26 04:00:00.836,,,,60,360000,86,,,,4068.8394,,241.9899,4a3a2741-12b9-4465-b225-348c5d21bcf2.extra_data.json,3131486,27780000,4a3a2741-12b9-4465-b225-348c5d21bcf2,2018-06-26 00:00:00.000
,9050,,5424626,,0,2018-03-14 02:43:58.967,,2018-03-13 03:00:01.908,,,,60,480000,148,,,,6889.471,,388.65002,47510354-54aa-419e-b5d0-9a37db2962ce.extra_data.json,5370937,24900000,47510354-54aa-419e-b5d0-9a37db2962ce,2018-03-13 00:00:00.000
,5691,,3705484,,0,2018-07-25 03:37:52.457,,2018-07-24 04:00:00.967,,,,60,180000,101,,,,4444.441,,229.85999,539c0ca0-8bd6-4bd9-8fdd-fa94b4255e4d.extra_data.json,3683378,30900000,539c0ca0-8bd6-4bd9-8fdd-fa94b4255e4d,2018-07-24 00:00:00.000
,1045,,671369,,0,2018-06-25 03:17:01.768,,2018-06-24 04:00:00.849,,,,60,60000,18,,,,840.11,,42.639988,4bfcbea1-1b2d-4468-9260-87ca31c79a49.extra_data.json,664969,43980000,4bfcbea1-1b2d-4468-9260-87ca31c79a49,2018-06-24 00:00:00.000
,9912,,6238451,,0,2018-11-25 02:09:47.063,,2018-11-24 03:00:01.747,,,,60,1269565,171,,,,7726.9863,,406.29895,a00b67d8-b971-4fea-927f-c4df539b15f6.extra_data.json,6203934,30060000,a00b67d8-b971-4fea-927f-c4df539b15f6,2018-11-24 00:00:00.000
,20292,,9924656,,0,2018-04-11 02:37:38.615,,2018-04-10 03:00:01.525,,,,60,1048000,273,,,,18561.664,,1268.0868,18d94e5d-51d6-4019-ac35-c893c3b30e3c.extra_data.json,6148074,32940000,18d94e5d-51d6-4019-ac35-c893c3b30e3c,2018-04-10 00:00:00.000
,1009,,652828,,0,2019-02-12 00:59:26.156,,2019-02-11 03:00:01.065,,,,60,60000,16,,,,839.63007,,42.64,ea9229ce-e76f-45f2-9eaa-6dfaae7faf60.extra_data.json,649628,35280000,ea9229ce-e76f-45f2-9eaa-6dfaae7faf60,2019-02-11 00:00:00.000
,8268,,5086401,,0,2019-03-15 02:08:19.447,,2019-03-14 03:00:00.839,,,,60,674612,140,,,,6464.5205,,345.5999,51866682-fa7e-43d1-8062-0f583f7bd508.extra_data.json,5042529,22920000,51866682-fa7e-43d1-8062-0f583f7bd508,2019-03-14 00:00:00.000
,5352,,3318480,,0,2018-11-02 06:00:49.814,,2018-11-01 03:00:01.344,,,,60,1393504,91,,,,4250.972,,220.92337,8c459ee3-8066-4232-ab72-9cf63668c268.extra_data.json,3303280,16679999,8c459ee3-8066-4232-ab72-9cf63668c268,2018-11-01 00:00:00.000
,1094,,726761,,0,2018-10-22 02:44:25.540,,2018-10-21 03:00:00.526,,,,60,53360,20,,,,884.3301,,43.88,cdd8a119-7290-483b-9895-1837bc4948fe.extra_data.json,722361,35040000,cdd8a119-7290-483b-9895-1837bc4948fe,2018-10-21 00:00:00.000
,9334,,5705208,,0,2019-04-17 03:53:06.651,,2019-04-16 04:00:01.677,,,,60,420000,156,,,,7089.0986,,386.50006,a141ada6-7055-4cc2-91c7-10124dc2a665.extra_data.json,5680913,23940000,a141ada6-7055-4cc2-91c7-10124dc2a665,2019-04-16 00:00:00.000
